id,weight,payoutMultiplier
1857,32,0.6
1858,33,0
1859,33,0.09
1860,32,0.56
1861,1,1.56
1862,33,0.6
1863,1,2.44
1864,32,0.32
1865,33,0
1866,1,1.44
1867,32,0
1868,1,3.2
1869,33,0
1870,1,1.12
1871,32,0
1872,33,0.8
1873,32,0.6
1874,1,0.98
1875,33,0
1876,32,0
1877,1,2.31
1878,33,0
1879,32,0
1880,33,0
1881,32,0
1882,33,0
1883,32,0.08
1884,33,0.29
1885,1,1.5
1886,32,0
1887,1,108.64
1888,33,0
1889,32,0.48
1890,33,0
1891,32,0.69
1892,33,0.3
1893,32,0.9
1894,33,0
1895,1,214.21
1896,32,0.5
1897,1,1.08
1898,1,2.18
1899,1,1.28
1900,1,2.52
1901,33,0.8
1902,32,0.18
1903,33,0
1904,1,3.2
1905,32,0
1906,33,0
1907,32,0.32
1908,1,1
1909,1,1.03
1910,33,0
1911,32,0.56
1912,33,0
1913,32,0
1914,1,3
1915,33,0
1916,32,0.26
1917,33,0.5
1918,32,0.08
1919,33,0
1920,33,0
1921,32,0
1922,33,0
1923,32,0
1924,1,1.44
1925,1,1.4
1926,1,3.68
1927,33,0
1928,32,0
1929,33,0.42
1930,1,3.17
1931,32,0.39
1932,1,1.3
1933,33,0
1934,32,0
1935,33,0
1936,1,2.18
1937,32,0.08
1938,1,1.73
1939,1,363.06
1940,33,0
1941,1,3
1942,32,0.22
1943,33,0.48
1944,32,0.3
1945,33,0
1946,32,0
1947,1,4.2
1948,33,0.08
1949,32,0
1950,33,0
1951,32,0
1952,33,0
1953,32,0
1954,33,0
1955,32,0.6
1956,1,14.11
1957,33,0
1958,32,0
1959,33,0.2
1960,32,0
1961,1,6.72
1962,33,0.1
1963,32,0
1964,1,69.84
1965,33,0
1966,1,1.61
1967,1,1.74
1968,32,0
1969,33,0
1970,32,0
1971,33,0
1972,32,0
1973,33,0
1974,1,3.66
1975,32,0.5
1976,33,0
1977,32,0.78
1978,33,0
1979,33,0
1980,32,0
1981,33,0
1982,1,1.02
1983,32,0
1984,33,0
1985,32,0
1986,1,525.21
1987,1,1.96
1988,33,0.96
1989,32,0.6
1990,1,1
1991,33,0
1992,32,0
1993,33,0
1994,32,0.64
1995,33,0.56
1996,32,0
1997,33,0.16
1998,32,0
1999,33,0.3
2000,32,0
2001,33,0
2002,32,0
2003,33,0
2004,1,3.18
2005,1,319.59
2006,32,0.19
2007,33,0
2008,32,0
2009,33,0
2010,32,0.14
2011,33,0
2012,32,0
2013,33,0
2014,32,0.49
2015,33,0
2016,32,0.13
2017,33,0.19
2018,1,2.94
2019,32,0
2020,1,1
2021,33,0
2022,32,0
2023,33,0
2024,32,0.96
2025,33,0
2026,32,0
2027,33,0
2028,32,0
2029,33,0
2030,32,0
2031,1,1.68
2032,33,0
2033,33,0
2034,1,725.29
2035,32,0
2036,33,0
2037,32,0
2038,33,0
2039,1,1.7
2040,32,0
2041,33,0
2042,32,0
2043,1,1.44
2044,1,6.9
2045,33,0.2
2046,32,0.26
2047,33,0.08
2048,32,0
2049,33,0.82
2050,32,0.19
2051,33,0
2052,32,0
2053,33,0.53
2054,32,0.13
2055,33,0
2056,32,0.1
2057,33,0
2058,32,0
2059,33,0.63
2060,32,0.12
2061,33,0
2062,1,50.71
2063,32,0
2064,1,90.78
2065,33,0
2066,32,0
2067,33,0.43
2068,32,0.16
2069,1,2
2070,33,0
2071,32,0.06
2072,33,0
2073,32,0.16
2074,33,0.48
2075,32,0.58
2076,33,0
2077,32,0
2078,33,0.22
2079,32,0
2080,1,143.31
2081,33,0
2082,32,0
2083,33,0
2084,33,0
2085,32,0.1
2086,33,0
2087,1,1.44
2088,1,3361.63
2089,32,0.08
2090,33,0.14
2091,32,0.5
2092,33,0
2093,32,0
2094,33,0
2095,32,0
2096,33,0.96
2097,32,0
2098,33,0.13
2099,32,0.6
2100,33,0
2101,32,0.19
2102,33,0
2103,32,0
2104,33,0.47
2105,1,1.14
2106,32,0.3
2107,33,0.58
2108,32,0.26
2109,33,0
2110,32,0
2111,33,0
2112,32,0
2113,1,31.6
2114,33,0
2115,32,0.8
2116,1,1.2
2117,33,0
2118,1,1.08
2119,32,0.6
2120,33,0
2121,32,0.33
2122,33,0.32
2123,32,0
2124,33,0.22
2125,1,1.37
2126,32,0
2127,33,0.7
2128,32,0.16
2129,33,0
2130,32,0
2131,1,103.99
2132,33,0
2133,32,0
2134,33,0.4
2135,32,0.64
2136,33,0
2137,33,0.26
2138,32,0
2139,33,0
2140,32,0
2141,33,0
2142,32,0.45
2143,33,0
2144,32,0
2145,33,0
2146,32,0
2147,33,0
2148,32,0.16
2149,1,194.02
2150,1,4.67
2151,33,0.19
2152,32,0
2153,33,0
2154,1,130.51
2155,32,0
2156,33,0
2157,32,0.35
2158,1,550.49
2159,33,0
2160,32,0.4
2161,33,0.8
2162,32,0.48
2163,33,0
2164,32,0
2165,33,0.08
2166,32,0
2167,33,0
2168,32,0.19
2169,1,4.5
2170,33,0
2171,32,0.32
2172,33,0
2173,32,0.2
2174,1,120.24
2175,33,0.29
2176,32,0
2177,1,47.14
2178,33,0
2179,32,0
2180,33,0
2181,1,3.2
2182,32,0
2183,33,0
2184,32,0.4
2185,33,0
2186,1,2.8
2187,1,1.76
2188,32,0
2189,33,0
2190,33,0.9
2191,32,0
2192,1,1.26
2193,1,2
2194,33,0
2195,32,0.1
2196,33,0.48
2197,32,0.8
2198,1,170.33
2199,33,0
2200,32,0
2201,33,0
2202,32,0.07
2203,33,0.69
2204,32,0
2205,33,0
2206,1,171.9
2207,32,0.16
2208,1,2.46
2209,33,0.08
2210,32,0.1
2211,33,0.48
2212,32,0.25
2213,33,0.16
2214,32,0.1
2215,33,0.18
2216,32,0.87
2217,33,0
2218,32,0
2219,33,0
2220,32,0
2221,1,3.18
2222,33,0
2223,32,0
2224,33,0
2225,32,0
2226,33,0
2227,1,2.88
2228,32,0
2229,1,1.18
2230,33,0.7
2231,32,0
2232,1,385
2233,33,0.07
2234,1,2659.26
2235,1,2.4
2236,32,0.2
2237,1,0.98
2238,33,0
2239,1,2.4
2240,32,0.18
2241,33,0
2242,32,0.51
2243,33,0
2244,1,570.94
2245,32,0.13
2246,33,0
2247,33,0
2248,32,0.08
2249,33,0.1
2250,32,0
2251,33,0
2252,32,0
2253,1,543
2254,33,0
2255,32,0.56
2256,33,0
2257,32,0
2258,33,0.16
2259,32,0.08
2260,33,0
2261,32,0
2262,33,0
2263,1,2.5
2264,32,0
2265,33,0
2266,32,0
2267,33,0.64
2268,32,0
2269,33,0
2270,32,0
2271,1,1.2
2272,33,0.44
2273,32,0
2274,1,1.06
2275,33,0
2276,1,1.2
2277,32,0
2278,1,150.69
2279,33,0
2280,32,0
2281,33,0
2282,32,0
2283,33,0.19
2284,1,1.4
2285,32,0
2286,33,0
2287,32,0
2288,33,0
2289,1,113.22
2290,32,0
2291,33,0
2292,32,0.22
2293,33,0
2294,1,2.5
2295,32,0
2296,33,0
2297,32,0
2298,33,0.2
2299,1,1.28
2300,32,0
2301,33,0
2302,33,0
2303,1,1.31
2304,32,0.06
2305,33,0.24
2306,1,6.4
2307,32,0
2308,33,0.1
2309,32,0
2310,1,1
2311,33,0
2312,32,0
2313,33,0.1
2314,32,0
2315,33,0
2316,1,1.92
2317,32,0.19
2318,33,0
2319,32,0.36
2320,33,0
2321,1,11.34
2322,32,0.21
2323,33,0
2324,1,166.25
2325,32,0
2326,33,0
2327,1,195.52
2328,32,0.6
2329,33,0
2330,32,0
2331,1,28.8
2332,33,0
2333,32,0
2334,33,0
2335,32,0
2336,33,0.64
2337,32,0.14
2338,33,0.3
2339,1,312.62
2340,1,363.29
2341,32,0
2342,33,0
2343,32,0
2344,33,0
2345,32,0
2346,33,0.08
2347,32,0
2348,33,0.12
2349,32,0
2350,33,0.72
2351,32,0
2352,1,1.24
2353,33,0.4
2354,32,0
2355,33,0.25
2356,33,0
2357,1,2.8
2358,32,0
2359,1,1.55
2360,1,1.32
2361,1,2
2362,33,0
2363,32,0.4
2364,33,0
2365,32,0
2366,1,2.8
2367,33,0
2368,32,0.36
2369,33,0.36
2370,32,0
2371,33,0.5
2372,32,0.09
2373,33,0.08
2374,32,0
2375,33,0
2376,32,0
2377,1,485.63
2378,33,0
2379,32,0
2380,33,0.21
2381,32,0.8
2382,33,0
2383,1,1.98
2384,32,0.22
2385,1,12.97
2386,33,0
2387,32,0.58
2388,33,0.4
2389,1,1.6
2390,32,0
2391,33,0.48
2392,32,0
2393,33,0
2394,1,259.15
2395,32,0
2396,33,0.24
2397,32,0
2398,33,0
2399,32,0
2400,1,1.6
2401,33,0
2402,32,0
2403,33,0
2404,32,0.07
2405,33,0
2406,32,0
2407,33,0
2408,32,0.08
2409,33,0.72
2410,1,1.28
2411,33,0.92
2412,32,0
2413,33,0
2414,1,95.22
2415,32,0
2416,33,0
2417,32,0.14
2418,1,114.87
2419,33,0
2420,32,0
2421,33,0.1
2422,32,0
2423,33,0
2424,32,0.4
2425,33,0.18
2426,32,0
2427,1,41.48
2428,33,0.17
2429,32,0
2430,33,0
2431,1,3.5
2432,32,0.34
2433,33,0
2434,32,0
2435,33,0
2436,32,0
2437,33,0.8
2438,32,0
2439,33,0
2440,32,0
2441,33,0
2442,1,848.5
2443,32,0.12
2444,33,0.21
2445,32,0
2446,33,0
2447,32,0
2448,33,0
2449,32,0
2450,33,0.06
2451,32,0
2452,33,0.8
2453,1,2.42
2454,32,0
2455,1,2.88
2456,33,0
2457,32,0.36
2458,33,0
2459,32,0
2460,33,0
2461,1,334.17
2462,1,1.76
2463,1,91.9
2464,32,0
2465,33,0
2466,33,0.84
2467,32,0.88
2468,33,0.07
2469,32,0
2470,33,0
2471,1,639.6
2472,32,0.16
2473,33,0.4
2474,32,0
2475,1,1.08
2476,33,0
2477,1,691.9
2478,32,0
2479,1,2.25
2480,33,0
2481,32,0.08
2482,1,5.6
2483,1,1.08
2484,33,0
2485,32,0
2486,33,0
2487,32,0.7
2488,1,346.3
2489,33,0
2490,32,0
2491,33,0
2492,32,0
2493,33,0
2494,32,0.6
2495,33,0
2496,32,0
2497,1,1.92
2498,33,0.5
2499,32,0.96
2500,33,0
2501,32,0.1
2502,33,0
2503,32,0
2504,33,0.06
2505,32,0
2506,1,1.28
2507,33,0
2508,32,0
2509,33,0
2510,1,5.6
2511,32,0.27
2512,33,0.74
2513,32,0
2514,33,0
2515,1,193.34
2516,32,0
2517,33,0
2518,32,0
2519,33,0
2520,33,0.18
2521,32,0
2522,33,0
2523,1,1
2524,32,0.68
2525,33,0
2526,32,0.36
2527,1,2.96
2528,1,68.59
2529,1,2.05
2530,33,0.32
2531,32,0.4
2532,1,17.98
2533,1,1.39
2534,1,2.88
2535,33,0
2536,32,0.29
2537,33,0
2538,32,0
2539,33,0.2
2540,32,0.18
2541,33,0
2542,1,63.49
2543,32,0
2544,33,0.06
2545,32,0.84
2546,1,241.09
2547,33,0.69
2548,32,0.06
2549,33,0
2550,32,0
2551,33,0
2552,32,0
2553,33,0
2554,1,1.08
2555,1,2
2556,32,0
2557,33,0.28
2558,32,0
2559,33,0.14
2560,32,0.9
2561,33,0.19
2562,32,0
2563,33,0
2564,32,0
2565,33,0
2566,32,0.33
2567,33,0.5
2568,32,0.4
2569,33,0
2570,32,0
2571,1,5.4
2572,33,0
2573,32,0.45
2574,33,0
2575,32,0
2576,33,0
2577,1,1.5
2578,33,0.36
2579,32,0.46
2580,33,0
2581,32,0
2582,33,0.2
2583,32,0.24
2584,33,0
2585,32,0.16
2586,33,0.6
2587,32,0
2588,33,0.18
2589,32,0
2590,33,0
2591,32,0
2592,33,0.38
2593,1,569.09
2594,1,1.28
2595,32,0
2596,1,1.77
2597,33,0.9
2598,1,113.96
2599,32,0
2600,1,1.44
2601,33,0
2602,32,0.08
2603,33,0.36
2604,32,0.13
2605,33,0
2606,32,0.48
2607,33,0
2608,32,0.1
2609,33,0
2610,1,576.97
2611,32,0
2612,33,0
2613,32,0
2614,33,0
2615,1,141.4
2616,32,0
2617,33,0.65
2618,32,0
2619,33,0
2620,32,0.32
2621,1,24.3
2622,33,0.09
2623,32,0
2624,33,0
2625,32,0.19
2626,33,0
2627,32,0
2628,33,0.08
2629,33,0
2630,32,0
2631,1,252.3
2632,33,0
2633,32,0
2634,33,0.56
2635,32,0
2636,1,2.06
2637,1,123.81
2638,1,461.05
2639,1,2.37
2640,33,0
2641,32,0
2642,33,0
2643,1,71.03
2644,32,0
2645,33,0.06
2646,1,1.44
2647,32,0
2648,33,0.14
2649,32,0
2650,33,0
2651,32,0
2652,33,0
2653,32,0
2654,33,0.26
2655,32,0.69
2656,33,0.24
2657,32,0.18
2658,33,0.38
2659,32,0
2660,33,0
2661,1,3.29
2662,32,0.22
2663,33,0.12
2664,32,0
2665,33,0
2666,32,0
2667,33,0
2668,1,304.72
2669,32,0
2670,33,0
2671,1,75.71
2672,32,0
2673,33,0.08
2674,32,0
2675,1,877.3
2676,33,0
2677,32,0
2678,33,0
2679,32,0
2680,1,1.71
2681,33,0
2682,32,0.48
2683,33,0.22
2684,33,0
2685,32,0.13
2686,33,0
2687,32,0
2688,33,0.26
2689,32,0.64
2690,1,123.26
2691,33,0.12
2692,32,0.53
2693,33,0.25
2694,32,0.14
2695,33,0.32
2696,32,0
2697,33,0
2698,32,0
2699,1,431.03
2700,1,1.24
2701,33,0
2702,32,0
2703,33,0
2704,32,0.18
2705,33,0
2706,1,1.8
2707,32,0
2708,33,0
2709,32,0.56
2710,33,0
2711,32,0.35
2712,33,0.46
2713,32,0
2714,33,0.9
2715,1,329.98
2716,1,2.3
2717,32,0
2718,33,0
2719,32,0
2720,33,0.13
2721,32,0.26
2722,33,0.52
2723,32,0.12
2724,33,0
2725,32,0
2726,1,0.98
2727,33,0
2728,32,0
2729,33,0
2730,32,0.68
2731,1,2.8
2732,33,0.24
2733,32,0.12
2734,33,0.09
2735,1,1.87
2736,1,1.44
2737,32,0
2738,33,0
2739,33,0.25
2740,32,0
2741,1,1
2742,1,3.36
2743,33,0
2744,1,183.66
2745,32,0
2746,33,0.06
2747,32,0
2748,33,0.13
2749,32,0.4
2750,33,0
2751,32,0.18
2752,33,0
2753,32,0.22
2754,33,0.13
2755,32,0
2756,33,0.14
2757,32,0
2758,33,0.09
2759,1,174.04
2760,32,0
2761,1,4.5
2762,33,0
2763,32,0
2764,33,0
2765,32,0
2766,1,27.52
2767,33,0.4
2768,32,0.36
2769,1,2.41
2770,33,0
2771,32,0
2772,33,0
2773,32,0.18
2774,33,0
2775,32,0
2776,33,0.22
2777,32,0.24
2778,1,2.4
2779,33,0
2780,32,0.56
2781,33,0.76
2782,32,0.72
2783,33,0
2784,32,0.96
2785,33,0.13
2786,1,83.92
2787,32,0
2788,33,0
2789,1,9.7
2790,1,44.93
2791,32,0
2792,33,0
2793,33,0.54
2794,32,0.27
2795,33,0
2796,32,0.8
2797,33,0.48
2798,32,0
2799,1,1.22
2800,33,0.12
2801,32,0
2802,33,0
2803,32,0.16
2804,1,1.4
2805,1,1.44
2806,33,0
2807,32,0
2808,1,1.28
2809,33,0
2810,32,0.53
2811,33,0.4
2812,32,0
2813,33,0
2814,32,0.58
2815,33,0.13
2816,32,0
2817,33,0.11
2818,1,4.36
2819,32,0.4
2820,33,0
2821,32,0.5
2822,33,0
2823,32,0
2824,33,0
2825,1,1.78
2826,32,0
2827,1,21.12
2828,33,0.1
2829,32,0
2830,33,0.72
2831,1,1.6
2832,32,0
2833,33,0
2834,32,0.08
2835,33,0
2836,32,0
2837,33,0
2838,1,2.54
2839,1,3.36
2840,32,0
2841,1,1
2842,33,0.24
2843,32,0
2844,33,0.26
2845,32,0
2846,33,0
2847,33,0.74
2848,1,635.5
2849,1,2.4
2850,32,0
2851,33,0
2852,32,0
2853,33,0.8
2854,1,1.4
2855,1,5.12
2856,1,2.1
2857,32,0
2858,1,5.39
2859,33,0.4
2860,32,0
2861,33,0.16
2862,32,0
2863,33,0
2864,1,1.1
2865,32,0.26
2866,33,0
2867,32,0
2868,33,0
2869,32,0.24
2870,33,0.06
2871,32,0.32
2872,33,0.22
2873,32,0.17
2874,33,0
2875,1,1.16
2876,32,0.11
2877,33,0.22
2878,32,0.2
2879,33,0
2880,1,1.54
2881,32,0
2882,33,0
2883,1,404.56
2884,32,0
2885,33,0.16
2886,32,0
2887,33,0
2888,32,0
2889,33,0
2890,32,0
2891,1,850.43
2892,33,0
2893,32,0.6
2894,33,0
2895,1,1.6
2896,32,0.1
2897,33,0
2898,32,0
2899,1,4.75
2900,33,0
2901,1,6.4
2902,32,0
2903,33,0
2904,32,0.16
2905,1,1.26
2906,33,0.48
2907,33,0.38
2908,1,83.26
2909,1,50.99
2910,1,380.16
2911,32,0.35
2912,1,4.5
2913,33,0
2914,32,0.84
2915,1,1.52
2916,33,0
2917,32,0
2918,33,0
2919,1,1.12
2920,32,0
2921,33,0
2922,32,0
2923,33,0
2924,32,0
2925,33,0
2926,32,0.8
2927,33,0
2928,32,0.13
2929,33,0
2930,32,0.32
2931,33,0.45
2932,1,475.47
2933,1,847.52
2934,32,0
2935,33,0.12
2936,32,0
2937,33,0
2938,1,1.92
2939,32,0.08
2940,33,0
2941,32,0
2942,33,0
2943,32,0
2944,33,0
2945,32,0
2946,33,0
2947,32,0
2948,1,2.24
2949,33,0.1
2950,1,1.56
2951,32,0.14
2952,33,0.91
2953,32,0.26
2954,33,0
2955,32,0.16
2956,1,2.88
2957,33,0
2958,32,0
2959,33,0.88
2960,1,1.71
2961,32,0
2962,33,0.28
2963,33,0
2964,32,0
2965,1,9.78
2966,33,0
2967,32,0
2968,33,0
2969,32,0
2970,33,0.7
2971,1,1.63
2972,32,0.3
2973,33,0
2974,1,220.5
2975,32,0
2976,33,0
2977,32,0
2978,1,291.98
2979,33,0.19
2980,32,0.12
2981,33,0.12
2982,32,0.96
2983,33,0.12
2984,32,0
2985,1,3.2
2986,33,0.06
2987,1,1.6
2988,32,0.64
2989,33,0.96
2990,32,0
2991,33,0.4
2992,1,1.09
2993,1,3.2
2994,1,58.9
2995,32,0.1
2996,33,0
2997,32,0
2998,33,0.35
2999,32,0.58
3000,1,151.14
3001,33,0.48
3002,32,0.13
3003,33,0.08
3004,1,1.5
3005,32,0
3006,1,5.76
3007,33,0.13
3008,1,489.33
3009,32,0.12
3010,33,0.1
3011,32,0.24
3012,1,1.6
3013,33,0
3014,32,0
3015,1,1.2
3016,33,0
3017,32,0
3018,33,0.12
3019,32,0
3020,33,0.54
3021,33,0.14
3022,32,0.22
3023,33,0
3024,32,0.72
3025,1,1.57
3026,33,0.32
3027,32,0.8
3028,33,0.35
3029,1,192.95
3030,32,0
3031,1,3.6
3032,33,0
3033,32,0
3034,33,0
3035,32,0
3036,33,0.18
3037,1,5.4
3038,1,930.54
3039,32,0.54
3040,33,0.19
3041,32,0
3042,33,0.94
3043,32,0.11
3044,33,0
3045,1,3.36
3046,1,53.71
3047,1,117.25
3048,32,0
3049,33,0
3050,32,0.56
3051,33,0
3052,32,0.53
3053,33,0.48
3054,32,0
3055,33,0
3056,32,0
3057,1,358.85
3058,33,0
3059,32,0
3060,33,0
3061,32,0
3062,33,0.13
3063,32,0.16
3064,33,0
3065,32,0
3066,33,0.7
3067,1,1.78
3068,32,0.48
3069,33,0
3070,32,0.26
3071,33,0
3072,32,0.44
3073,1,4.32
3074,33,0
3075,32,0
3076,1,3.46
3077,1,1.03
3078,1,97.2
3079,33,0
3080,33,0.56
3081,32,0
3082,1,6.5
3083,33,0.69
3084,32,0
3085,33,0
3086,32,0
3087,33,0
3088,32,0
3089,33,0
3090,32,0
3091,33,0.56
3092,32,0
3093,33,0.54
3094,32,0
3095,33,0.14
3096,32,0
3097,33,0
3098,32,0.14
3099,33,0
3100,32,0.13
3101,1,127.68
3102,1,1.92
3103,33,0
3104,32,0
3105,33,0.61
3106,32,0
3107,33,0.08
3108,1,1.26
3109,32,0
3110,1,1.63
3111,33,0
3112,32,0
3113,33,0
3114,32,0
3115,33,0.12
3116,32,0
3117,33,0.62
3118,32,0
3119,33,0
3120,32,0
3121,33,0
3122,32,0
3123,33,0
3124,32,0.08
3125,33,0.8
3126,32,0
3127,33,0.19
3128,33,0
3129,32,0
3130,33,0.25
3131,32,0
3132,1,36.49
3133,1,2.4
3134,33,0
3135,1,1.6
3136,32,0.56
3137,33,0.3
3138,32,0
3139,1,2.29
3140,33,0
3141,32,0
3142,33,0
3143,32,0.29
3144,33,0
3145,32,0.8
3146,1,882.35
3147,1,2.5
3148,33,0.29
3149,32,0
3150,33,0.19
3151,32,0
3152,33,0.08
3153,32,0
3154,33,0
3155,32,0.4
3156,33,0
3157,1,13.2
3158,32,0.14
3159,33,0
3160,32,0.19
3161,1,81.33
3162,1,1.2
3163,1,1.7
3164,33,0
3165,32,0
3166,1,2.6
3167,33,0
3168,32,0.56
3169,1,1.06
3170,1,2.15
3171,33,0
3172,1,4.6
3173,32,0.07
3174,33,0
3175,32,0
3176,33,0.1
3177,32,0.42
3178,33,0
3179,32,0.7
3180,33,0.19
3181,32,0.12
3182,33,0.08
3183,1,1.98
3184,32,0
3185,33,0
3186,1,6.9
3187,32,0
3188,1,1.2
3189,33,0
3190,33,0.19
3191,32,0.48
3192,33,0.42
3193,1,478.22
3194,32,0
3195,33,0
3196,32,0
3197,1,6.53
3198,1,4.16
3199,33,0
3200,32,0
3201,1,251.25
3202,1,1270.15
3203,33,0
3204,32,0
3205,33,0.6
3206,32,0.72
3207,1,4.18
3208,33,0.1
3209,32,0
3210,33,0
3211,1,2.12
3212,32,0
3213,1,41.9
3214,33,0
3215,32,0.96
3216,33,0
3217,32,0.19
3218,1,67.95
3219,33,0
3220,32,0.48
3221,1,1.2
3222,33,0
3223,32,0
3224,33,0
3225,32,0.38
3226,33,0
3227,32,0
3228,33,0
3229,32,0.08
3230,1,6.4
3231,33,0.5
3232,32,0
3233,33,0.48
3234,32,0
3235,1,2.42
3236,33,0
3237,32,0.56
3238,33,0.4
3239,32,0
3240,1,1.5
3241,33,0
3242,32,0
3243,1,23.99
3244,33,0
3245,1,2.4
3246,32,0
3247,33,0
3248,33,0
3249,32,0
3250,33,0
3251,32,0.9
3252,33,0
3253,32,0.3
3254,33,0.6
3255,32,0.94
3256,1,2.54
3257,33,0
3258,32,0
3259,33,0.32
3260,32,0.88
3261,33,0
3262,32,0
3263,33,0.08
3264,32,0.24
3265,1,1.6
3266,33,0
3267,32,0.7
3268,33,0
3269,1,4.88
3270,32,0.8
3271,33,0
3272,32,0
3273,1,1.38
3274,33,0.14
3275,32,0.64
3276,1,1.35
3277,33,0
3278,32,0.24
3279,33,0.4
3280,32,0
3281,33,0
3282,32,0
3283,33,0.64
3284,32,0.13
3285,1,1.33
3286,1,1.3
3287,33,0
3288,32,0
3289,1,25
3290,33,0.49
3291,32,0
3292,33,0
3293,32,0
3294,1,1.34
3295,1,123.96
3296,1,1
3297,33,0.32
3298,1,216.04
3299,32,0
3300,33,0
3301,32,0
3302,33,0
3303,1,4.03
3304,1,86.18
3305,33,0
3306,1,2.8
3307,1,1841.14
3308,1,2
3309,1,21.78
3310,32,0
3311,33,0
3312,1,4.08
3313,32,0
3314,33,0
3315,1,2.24
3316,32,0
3317,33,0
3318,32,0.07
3319,33,0
3320,32,0
3321,1,1.2
3322,33,0
3323,32,0
3324,33,0
3325,32,0
3326,33,0
3327,32,0
3328,33,0
3329,32,0
3330,1,1.28
3331,33,0.11
3332,32,0
3333,33,0.24
3334,32,0
3335,33,0
3336,32,0
3337,33,0.1
3338,32,0
3339,1,1.6
3340,33,0.25
3341,1,4.16
3342,32,0
3343,33,0.91
3344,32,0
3345,33,0
3346,32,0
3347,33,0
3348,32,0.22
3349,33,0.18
3350,32,0.31
3351,33,0
3352,32,0.13
3353,33,0.22
3354,32,0
3355,33,0.16
3356,1,92.72
3357,32,0
3358,33,0
3359,32,0
3360,33,0
3361,33,0.13
3362,32,0
3363,1,1.03
3364,33,0.07
3365,32,0.32
3366,33,0
3367,32,0
3368,1,113.71
3369,33,0
3370,1,81.01
3371,32,0.28
3372,33,0.96
3373,32,0
3374,33,0.08
3375,32,0
3376,1,2.57
3377,1,175.83
3378,33,0
3379,32,0
3380,1,20.31
3381,33,0.3
3382,32,0.48
3383,33,0.24
3384,32,0
3385,33,0.36
3386,32,0
3387,33,0.32
3388,32,0.34
3389,1,264.64
3390,33,0.18
3391,1,1.2
3392,1,4.32
3393,1,67.62
3394,32,0
3395,1,1.5
3396,33,0
3397,32,0
3398,33,0.48
3399,1,1.9
3400,32,0.4
3401,33,0
3402,32,0
3403,33,0
3404,32,0
3405,33,0
3406,32,0
3407,1,1.97
3408,33,0.18
3409,32,0
3410,33,0.96
3411,32,0
3412,33,0
3413,32,0
3414,33,0
3415,32,0
3416,33,0.08
3417,33,0.08
3418,32,0.82
3419,33,0
3420,1,1.55
3421,32,0
3422,33,0
3423,32,0.08
3424,33,0
3425,1,4.8
3426,32,0
3427,33,0.1
3428,32,0
3429,33,0.2
3430,32,0
3431,33,0.8
3432,32,0.06
3433,33,0
3434,1,10.08
3435,32,0
3436,33,0
3437,1,1.45
3438,1,1.04
3439,32,0.8
3440,33,0
3441,32,0
3442,1,4.8
3443,33,0
3444,32,0.25
3445,33,0.2
3446,32,0.12
3447,33,0
3448,32,0
3449,33,0
3450,32,0
3451,33,0.92
3452,32,0.74
3453,1,151.54
3454,33,0
3455,32,0
3456,33,0.13
3457,1,1.5
3458,32,0
3459,1,2.8
3460,33,0
3461,32,0
3462,33,0.58
3463,1,3.64
3464,1,126.78
3465,32,0.8
3466,33,0.21
3467,32,0.14
3468,33,0
3469,32,0.4
3470,33,0
3471,33,0
3472,32,0
3473,33,0
3474,32,0
3475,1,0.97
3476,33,0
3477,32,0
3478,1,3.2
3479,33,0
3480,32,0.36
3481,33,0.12
3482,32,0.26
3483,33,0.59
3484,32,0.24
3485,33,0
3486,32,0.11
3487,1,53.1
3488,33,0
3489,32,0.4
3490,33,0
3491,32,0
3492,33,0
3493,32,0
3494,33,0.53
3495,1,402.72
3496,1,85.78
3497,1,22.01
3498,32,0.16
3499,33,0.84
3500,1,5.6
3501,32,0
3502,33,0.13
3503,32,0
3504,33,0
3505,32,0.25
3506,33,0.07
3507,32,0.14
3508,1,8.64
3509,33,0.36
3510,1,332.09
3511,32,0.19
3512,33,0.43
3513,1,3.68
3514,32,0.14
3515,33,0
3516,1,1.54
3517,1,2.44
3518,32,0
3519,33,0
3520,32,0.32
3521,33,0.8
3522,32,0
3523,33,0.25
3524,32,0
3525,1,2.4
3526,1,4.68
3527,33,0.4
3528,32,0
3529,33,0
3530,33,0
3531,32,0
3532,33,0
3533,32,0
3534,33,0.24
3535,32,0.4
3536,33,0
3537,32,0.14
3538,33,0
3539,1,33.23
3540,1,1.5
3541,32,0.3
3542,33,0.4
3543,1,1.2
3544,32,0
3545,33,0
3546,32,0.17
3547,1,2.22
3548,33,0
3549,32,0.14
3550,33,0.19
3551,1,1.2
3552,1,133.77
3553,1,3
3554,32,0.27
3555,1,25.54
3556,33,0.96
3557,32,0.5
3558,33,0.09
3559,32,0
3560,1,26.56
3561,33,0.3
3562,32,0
3563,33,0.7
3564,1,1.44
3565,32,0
3566,1,87.45
3567,33,0
3568,32,0
3569,33,0.26
3570,32,0
3571,1,2.18
3572,33,0
3573,32,0.34
3574,33,0.94
3575,32,0.14
3576,33,0.26
3577,32,0
3578,33,0.3
3579,32,0.11
3580,33,0
3581,32,0
3582,1,26.35
3583,1,1.79
3584,1,9.27
3585,1,95.7
3586,33,0
3587,1,1.3
3588,1,1.6
3589,32,0
3590,1,4
3591,33,0
3592,1,2.5
3593,1,2.4
3594,33,0.13
3595,32,0
3596,33,0.32
3597,32,0
